Title,Main Image URL,City,Bedrooms,Bathrooms,Sleeps,Link,Non-Tracked Link,Local/Greater,Adjusted Main Image URL,,,,,,,,,,,,,,,,"<tr class=""row"">
    <!-- CARD 1 -->
    <td class=""column"" width=""33.33%"" style=""padding:8px;vertical-align:top;"">
      <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0""
             style=""table-layout:fixed;border:1px solid #ddd;border-radius:8px;background:#fff;height:100%;font-size:16px;line-height:26px;box-shadow:0 4px 12px rgba(0,0,0,.15);"">
        <!-- Image -->
        <tr>
          <!-- remove any gap above image -->
          <td style=""padding:0;line-height:0;font-size:0;mso-line-height-rule:exactly;border-top-left-radius:8px;border-top-right-radius:8px;"">
            <a href=""https://vrbo.com/affiliates/3355390.n1Yxz2F"" style=""display:block;text-decoration:none;"">
              <img src=""https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f1c1e277931af339.jpg""
                   alt=""Stunning Lake View - Cabin 11, South Haven, MN"" border=""0""
                   style=""display:block;width:100%;height:auto;border:0;outline:none;text-decoration:none;border-top-left-radius:8px;border-top-right-radius:8px;"">
            </a>
          </td>
        </tr>
        <!-- Body -->
        <tr>
          <td style=""padding:6px 10px 6px;"">
            <!-- 2-line clamp on desktop; mobile unlocks below -->
            <div class=""vrbo-title"" style=""font-size:16px;line-height:20px;height:auto;overflow:hidden;font-weight:bold;margin:0 0 4px;"">
              <a href=""https://vrbo.com/affiliates/3355390.n1Yxz2F"" style=""color:#0A66C2;text-decoration:none;"">Stunning Lake View - Cabin 11</a>
            </div>
            <div style=""font-size:13px;line-height:18px;color:#555;margin:0 0 8px;"">South Haven, MN</div>
            <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0"" style=""border-top:1px solid #eee;table-layout:fixed;"">
              <tr>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;""><strong>2</strong> BR</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;border-left:1px solid #eee;border-right:1px solid #eee;white-space:nowrap;""><strong>1</strong> BA</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;"">Sleeps <strong>4</strong></td>
              </tr>
            </table>
          </td>
        </tr>
      </table>
    </td>
    <!-- CARD 2 -->
    <td class=""column"" width=""33.33%"" style=""padding:8px;vertical-align:top;"">
      <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0""
             style=""table-layout:fixed;border:1px solid #ddd;border-radius:8px;background:#fff;height:100%;font-size:16px;line-height:26px;box-shadow:0 4px 12px rgba(0,0,0,.15);"">
        <!-- Image -->
        <tr>
          <!-- remove any gap above image -->
          <td style=""padding:0;line-height:0;font-size:0;mso-line-height-rule:exactly;border-top-left-radius:8px;border-top-right-radius:8px;"">
            <a href=""https://vrbo.com/affiliates/2203843.tWsa8P0"" style=""display:block;text-decoration:none;"">
              <img src=""https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f1de54f07cac3656.jpg""
                   alt=""Bayview Cottage – Lakeside Getaway with Dock, Beach Access & Near Canal Park, Duluth, MN"" border=""0""
                   style=""display:block;width:100%;height:auto;border:0;outline:none;text-decoration:none;border-top-left-radius:8px;border-top-right-radius:8px;"">
            </a>
          </td>
        </tr>
        <!-- Body -->
        <tr>
          <td style=""padding:6px 10px 6px;"">
            <!-- 2-line clamp on desktop; mobile unlocks below -->
            <div class=""vrbo-title"" style=""font-size:16px;line-height:20px;height:auto;overflow:hidden;font-weight:bold;margin:0 0 4px;"">
              <a href=""https://vrbo.com/affiliates/2203843.tWsa8P0"" style=""color:#0A66C2;text-decoration:none;"">Bayview Cottage – Lakeside Getaway with Dock, Beach Access & Near Canal Park</a>
            </div>
            <div style=""font-size:13px;line-height:18px;color:#555;margin:0 0 8px;"">Duluth, MN</div>
            <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0"" style=""border-top:1px solid #eee;table-layout:fixed;"">
              <tr>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;""><strong>3</strong> BR</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;border-left:1px solid #eee;border-right:1px solid #eee;white-space:nowrap;""><strong>2</strong> BA</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;"">Sleeps <strong>7</strong></td>
              </tr>
            </table>
          </td>
        </tr>
      </table>
    </td>
    <!-- CARD 3 -->
    <td class=""column"" width=""33.33%"" style=""padding:8px;vertical-align:top;"">
      <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0""
             style=""table-layout:fixed;border:1px solid #ddd;border-radius:8px;background:#fff;height:100%;font-size:16px;line-height:26px;box-shadow:0 4px 12px rgba(0,0,0,.15);"">
        <!-- Image -->
        <tr>
          <!-- remove any gap above image -->
          <td style=""padding:0;line-height:0;font-size:0;mso-line-height-rule:exactly;border-top-left-radius:8px;border-top-right-radius:8px;"">
            <a href=""https://vrbo.com/affiliates/748059.WRmvUeY"" style=""display:block;text-decoration:none;"">
              <img src=""https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/2b13b9bff9a056bb.jpg""
                   alt=""Charming Cottage On Lake Superior-15 minutes from Grand Marais and Lutsen, Lutsen, MN"" border=""0""
                   style=""display:block;width:100%;height:auto;border:0;outline:none;text-decoration:none;border-top-left-radius:8px;border-top-right-radius:8px;"">
            </a>
          </td>
        </tr>
        <!-- Body -->
        <tr>
          <td style=""padding:6px 10px 6px;"">
            <!-- 2-line clamp on desktop; mobile unlocks below -->
            <div class=""vrbo-title"" style=""font-size:16px;line-height:20px;height:auto;overflow:hidden;font-weight:bold;margin:0 0 4px;"">
              <a href=""https://vrbo.com/affiliates/748059.WRmvUeY"" style=""color:#0A66C2;text-decoration:none;"">Charming Cottage On Lake Superior-15 minutes from Grand Marais and Lutsen</a>
            </div>
            <div style=""font-size:13px;line-height:18px;color:#555;margin:0 0 8px;"">Lutsen, MN</div>
            <table role=""presentation"" width=""100%"" cellpadding=""0"" cellspacing=""0"" style=""border-top:1px solid #eee;table-layout:fixed;"">
              <tr>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;""><strong>1</strong> BR</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;border-left:1px solid #eee;border-right:1px solid #eee;white-space:nowrap;""><strong>1</strong> BA</td>
                <td align=""center"" style=""padding:4px 0;font-size:12px;color:#222;white-space:nowrap;"">Sleeps <strong>2</strong></td>
              </tr>
            </table>
          </td>
        </tr>
      </table>
    </td>
</tr>"
The Gales on Lake Superior I Stunning Lakeshore & Views I by Relax Open Air,https://media.vrbo.com/lodging/78000000/78000000/77996300/77996220/1e2b8fa5.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",3,2+,6,https://vrbo.com/affiliates/2780780.XgwerhQ,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/b6f10eeb6c57e32a.jpg,,,,,,,,,,,,,,,,
Sanctuary on the North Shore of Lake Superior,https://media.vrbo.com/lodging/35000000/34080000/34074700/34074700/30d79f0f.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Silver Bay, MN",3,2,6,https://vrbo.com/affiliates/261844.14xIqZs,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f380bd006aff9609.jpg,,,,,,,,,,,,,,,,
Lake Superior A-Frame w/ Sauna-Near GM + Dog Friendly. 1min Walk to Beach.,https://media.vrbo.com/lodging/86000000/85490000/85480400/85480382/c2b329b4.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Grand Marais, MN",1,0,2,https://vrbo.com/affiliates/3003325.QUKAxhN,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/a3c491c60ad136fe.jpg,,,,,,,,,,,,,,,,
Stoney Ridge Lighthouse,https://media.vrbo.com/lodging/73000000/72080000/72074500/72074472/836b4a9d.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Burtrum, MN",3,3,12,https://vrbo.com/affiliates/2517038.qZzyrnV,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/4ccfd0458083b3e6.jpg,,,,,,,,,,,,,,,,
"Beautiful Log Cabin, Stunning Lake Superior & Tettegouche view, private",https://media.vrbo.com/lodging/33000000/32840000/32838800/32838738/05a15717.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Silver Bay, MN",2,1,6,https://vrbo.com/affiliates/880834.YL1aqrn,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/d4dddbd9f03b1596.jpg,,,,,,,,,,,,,,,,
"The Trail's Edge / ""Captain's Quarters"" Is A Gorgeous Retreat, In Any Season.",https://media.vrbo.com/lodging/25000000/24180000/24177100/24177044/4116aa6c.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",3,2,8,https://vrbo.com/affiliates/643950.dFUcJmB,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/7a7cf429e3b926db.jpg,,,,,,,,,,,,,,,,
Marine Comfort - Cabin 8,https://media.vrbo.com/lodging/107000000/106400000/106392000/106391935/7b0ff55c.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,4,https://vrbo.com/affiliates/4069732.h8m5VGq,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/b345472b50ab52a1.jpg,,,,,,,,,,,,,,,,
"Beautiful Lake House with Private Beach, Large Yard - Great for Families",https://media.vrbo.com/lodging/69000000/68040000/68036300/68036285/363b08b8.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",6,4,6,https://vrbo.com/affiliates/2323173.vgNVgmc,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/188a6e4d27d99776.jpg,,,,,,,,,,,,,,,,
Charming Knotty Pine Cabin w/ Incredible Lake Views!,https://media.vrbo.com/lodging/116000000/115510000/115504700/115504603/1608080d.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",3,1,6,https://vrbo.com/affiliates/4556427.HRZMbrf,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/b9b2b75d9477eea1.jpg,,,,,,,,,,,,,,,,
Avon Oasis - 3 Bedroom + Den Lakehouse 5 mins to St. Johns & St. Bens,https://media.vrbo.com/lodging/109000000/108560000/108555000/108554950/d03ec9fc.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Avon, MN",3,2+,8,https://vrbo.com/affiliates/4179258.zP0wewp,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/b2f76305d68c1451.jpg,,,,,,,,,,,,,,,,
Lakeside Cabin Hideaway,https://media.vrbo.com/lodging/58000000/57550000/57548400/57548400/dfd3266f.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Avon, MN",1,1,6,https://vrbo.com/affiliates/2048393.xvRm6g8,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/962f58571228eff4.jpg,,,,,,,,,,,,,,,,
Beautiful and Clean 2 Bedroom Cottage on Clearwater Lake,https://media.vrbo.com/lodging/106000000/105640000/105640000/105639941/a752183c.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",2,1,6,https://vrbo.com/affiliates/4027433.p5WI6Yg,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/9b4434922d54ca84.jpg,,,,,,,,,,,,,,,,
Rustic Nautic - Cabin 9,https://media.vrbo.com/lodging/84000000/83780000/83775400/83775319/ce0eab23.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",2,1,4,https://vrbo.com/affiliates/2963111.i08Cv7D,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/da0e53a59d954eae.jpg,,,,,,,,,,,,,,,,
Stunning Lake View - Cabin 11,https://media.vrbo.com/lodging/93000000/92910000/92902200/92902138/96cc7fc5.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",2,1,4,https://vrbo.com/affiliates/3355390.n1Yxz2F,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f1c1e277931af339.jpg,,,,,,,,,,,,,,,,
Cabin #1 New 2 bedroom cabin,https://media.vrbo.com/lodging/95000000/94790000/94781400/94781382/w2139h1157x6y0-7e443c8d.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Rice, MN",2,1,8,https://vrbo.com/affiliates/3422772.cv8fVgx,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/e6a352293c096092.jpg,,,,,,,,,,,,,,,,
Vintage Retreat - Cabin 5,https://media.vrbo.com/lodging/84000000/83690000/83685400/83685338/9eceeb55.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,3,https://vrbo.com/affiliates/2955252.D1bJaNX,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/701250911a5f5b4d.jpg,,,,,,,,,,,,,,,,
Clearwater Lake Getaway w/ Shared Pool & Boat Dock,https://media.vrbo.com/lodging/27000000/26790000/26782500/26782470/6f88762f.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Annandale, MN",2,1,6,https://vrbo.com/affiliates/vrbo-usa.93eF2JJ,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/6417c443958747e5.jpg,,,,,,,,,,,,,,,,
Beach Retreat - Cabin 3,https://media.vrbo.com/lodging/84000000/83770000/83763600/83763563/3e541796.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,3,https://vrbo.com/affiliates/2962517.7FuhJyX,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/db96ce92cb312978.jpg,,,,,,,,,,,,,,,,
Cabin #3 Newly remodeled 1 bedroom cabin right by the lake.,https://media.vrbo.com/lodging/78000000/77960000/77959000/77958996/1fb7db2d.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Rice, MN",1,1,4,https://vrbo.com/affiliates/2776619.zZjQcmV,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/3de15baa83e1e9b8.jpg,,,,,,,,,,,,,,,,
Northwood Creek - Cabin 7,https://media.vrbo.com/lodging/93000000/92910000/92903700/92903689/ec631802.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,3,https://vrbo.com/affiliates/3355657.PVftrin,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/fda45c6ad31d1c02.jpg,,,,,,,,,,,,,,,,
"Clean, comfortable & conveniently located!",https://media.vrbo.com/lodging/34000000/33510000/33502400/33502301/bb966e7b.jpg?impolicy=resizecrop&rw=1200&ra=fit,"St. Cloud, MN",3,1+,9,https://vrbo.com/affiliates/683772.NGM0jRj,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/7ac8051b27d934e9.jpg,,,,,,,,,,,,,,,,
Cozy newly remodeled cabin on half acre of lake shore!,https://media.vrbo.com/lodging/90000000/89850000/89849000/89848910/0e1551cb.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Clear Lake, MN",0,1,4,https://vrbo.com/affiliates/3154841.VDOZQdW,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/1266fe12fc943143.jpg,,,,,,,,,,,,,,,,
Cozy Charm - Cabin 2,https://media.vrbo.com/lodging/88000000/87350000/87344900/87344893/71b5706a.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,3,https://vrbo.com/affiliates/3018661.mp0tbQP,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/ada820d1d84eb856.jpg,,,,,,,,,,,,,,,,
Tiny Barn - Cabin 4,https://media.vrbo.com/lodging/84000000/83770000/83763900/83763812/7ae35eda.jpg?impolicy=resizecrop&rw=1200&ra=fit,"South Haven, MN",1,1,3,https://vrbo.com/affiliates/2962554.yprEYhz,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/8f62351f29e04229.jpg,,,,,,,,,,,,,,,,
Tiny rustic home next to the Mississippi,https://media.vrbo.com/lodging/89000000/88460000/88454900/88454833/44c77dde.jpg?impolicy=resizecrop&rw=1200&ra=fit,"St. Cloud, MN",1,0,2,https://vrbo.com/affiliates/3075175.psezW2D,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/d93ef34f1ff80252.jpg,,,,,,,,,,,,,,,,
"Quiet, relaxing home on Lake Watab in beautiful St. Joseph, MN near SJU and CSB",https://media.vrbo.com/lodging/21000000/20260000/20254400/20254302/8b8aa2b0.jpg?impolicy=resizecrop&rw=1200&ra=fit,"St Joseph, MN",3,1,6,https://vrbo.com/affiliates/vrbo-usa.FipPIpT,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/ff24f9abb86732f1.jpg,,,,,,,,,,,,,,,,
"Cabin on Clearwater Lake: 12 PERSON HOT TUB, PRIVATE DOCK & Room for 16+",https://media.vrbo.com/lodging/115000000/114280000/114275400/114275345/9570aa66.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Annandale, MN",5,2+,24,https://vrbo.com/affiliates/4499240.nbETYWj,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/860a2bc393d5127e.jpg,,,,,,,,,,,,,,,,
Charming cabin getaway just 1 hour from MPLS,https://media.vrbo.com/lodging/116000000/115220000/115212300/115212264/51fb5539.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Clear Lake, MN",4,1+,10,https://vrbo.com/affiliates/4546827.VjQAcm2,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/612e2daee26449f8.jpg,,,,,,,,,,,,,,,,
"Briggs Lake Waterfront Cabin - Ice fishing, snowmobiling, fall colors on lake",https://media.vrbo.com/lodging/117000000/116180000/116179600/116179579/f904bca3.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Clear Lake, MN",2,1,6,https://vrbo.com/affiliates/4586584.sk3o5Yn,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/04b7cb11c5c19c41.jpg,,,,,,,,,,,,,,,,
"DANCING PINES SUITE near SJU, CSB & Wobegon Trail",https://media.vrbo.com/lodging/35000000/34590000/34584400/34584351/cdcac7e6.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Avon, MN",1,1,4,https://vrbo.com/affiliates/vrbo-usa.X1QC074,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/ade757a6b5775905.jpg,,,,,,,,,,,,,,,,
Cozy red cabin on Briggs Lake Chain w/ boat house,https://media.vrbo.com/lodging/76000000/75260000/75253200/75253112/7845bbb3.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Clear Lake, MN",2,1,5,https://vrbo.com/affiliates/2658609.I2h1G1S,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/077038c963692368.jpg,,,,,,,,,,,,,,,,
"LOG BEAR DEN near SJU, CSB & Wobegon Trail. Relaxing. Romantic. Refined. Rustic.",https://media.vrbo.com/lodging/33000000/32110000/32109900/32109856/f40ad353.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Avon, MN",1,1,4,https://vrbo.com/affiliates/vrbo-usa.FAD5wNG,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/6c6ed3047f378db7.jpg,,,,,,,,,,,,,,,,
Step Back in Time: Cozy Lakeside Retreat Vintage A-Frame Cabin on Horseshoe Lake,https://media.vrbo.com/lodging/93000000/92510000/92503000/92502916/46c91275.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Richmond, MN",2,1,6,https://vrbo.com/affiliates/3334464.fmv8rN4,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/8e3891876e5389ce.jpg,,,,,,,,,,,,,,,,
"A Hygge Hüs, a charming A-Frame nestled on the shores of Lake Bolfing",https://media.vrbo.com/lodging/107000000/106260000/106259300/106259295/9403ae3d.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Cold Spring, MN",4,2,8,https://vrbo.com/affiliates/4061452.GJpPr1A,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/35a48268f25d3752.jpg,,,,,,,,,,,,,,,,
"Cozy Clean Waterfront Cabin on Sugar Lake - Ice Fishing, Ski/Snowboard Nearby",https://media.vrbo.com/lodging/72000000/71600000/71592500/71592412/9fce0b5e.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Annandale, MN",4,1,7,https://vrbo.com/affiliates/2486248.509RJIB,,Local,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/12f0045f7446ae99.jpg,,,,,,,,,,,,,,,,
The Carriage House on Lake Superior I Lakeshore & Views I by Relax Open Air,https://media.vrbo.com/lodging/79000000/78640000/78631600/78631586/39e58cbc.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",1,2+,4,https://vrbo.com/affiliates/2835929.UqlSdLU,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/deb4ce5e9870baea.jpg,,,,,,,,,,,,,,,,
Sisu Shores: Lakefront Home with Private Beach and Wood Burning Sauna,https://media.vrbo.com/lodging/104000000/103090000/103080300/103080210/4e07aee7.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",3,1,6,https://vrbo.com/affiliates/3898948.jMBodgU,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/38e8fa66bf99dd7d.jpg,,,,,,,,,,,,,,,,
Sunshine Studio w/ Beach Access,https://media.vrbo.com/lodging/78000000/78000000/77990800/77990773/2dee72a9.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",1,1,2,https://vrbo.com/affiliates/2779914.HS4iBRe,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/7b5dcf1944a0b103.jpg,,,,,,,,,,,,,,,,
Lake Superior Beach House!,https://media.vrbo.com/lodging/46000000/45160000/45151300/45151243/9241df39.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,3+,12,https://vrbo.com/affiliates/1849071.g8lza3O,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/0a31b970c14f7c80.jpg,,,,,,,,,,,,,,,,
WATERFRONT SHORELINE HOME •Views •Modern •Sauna •20% Off Bike Rental+MTB Pass,https://media.vrbo.com/lodging/100000000/99700000/99694700/99694657/8c7ce7ae.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,3,12,https://vrbo.com/affiliates/3657631.jlOHukU,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/4ec880010ad009dd.jpg,,,,,,,,,,,,,,,,
Sea Glass Cottage Near Beach Access | Pet Friendly,https://media.vrbo.com/lodging/78000000/78000000/77990800/77990797/64b1bb30.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",2,1,6,https://vrbo.com/affiliates/2779924.S3aACrV,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/bdbf0f6dbf604f63.jpg,,,,,,,,,,,,,,,,
BEAUTIFUL SKI HOUSE •Views •Spacious •Sauna •Dogs •20% Off Bike Rental+MTB Pass,https://media.vrbo.com/lodging/91000000/90620000/90612700/90612683/237456f6.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,2+,12,https://vrbo.com/affiliates/3198575.Ogspdc1,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/442406c7334e84d9.jpg,,,,,,,,,,,,,,,,
RiverWest Hunters Lodge-Riverfront-Base Spirit Mtn.-Dog Friendly-20% off Bike Rentals,https://media.vrbo.com/lodging/104000000/103600000/103592300/103592238/44fa9d19.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,4,12,https://vrbo.com/affiliates/3923195.HWlx5jc,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/3ae46bc40eaeedc7.jpg,,,,,,,,,,,,,,,,
"Bayview Cottage – Lakeside Getaway with Dock, Beach Access & Near Canal Park",https://media.vrbo.com/lodging/65000000/64460000/64450800/64450799/26c8a38b.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",3,2,7,https://vrbo.com/affiliates/2203843.tWsa8P0,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f1de54f07cac3656.jpg,,,,,,,,,,,,,,,,
North Coast Escape | Beach Access | Near Downtown,https://media.vrbo.com/lodging/102000000/101430000/101424800/101424794/97121c37.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",2,1,6,https://vrbo.com/affiliates/3795726.OjsKDzV,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/9ee1fcc8f65f3719.jpg,,,,,,,,,,,,,,,,
Lake Superior Beach House: Kayaks Provided,https://media.vrbo.com/lodging/97000000/96690000/96686400/96686400/75b56015.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",2,2,8,https://vrbo.com/affiliates/3552622.vsoKrSX,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/f8bb4339d2b57c8a.jpg,,,,,,,,,,,,,,,,
"RiverWest Vista - Base Spirit Mtn, Riverfront, Sauna, Dog Friendly, 20% off Bike Rentals",https://media.vrbo.com/lodging/105000000/104080000/104079600/104079578/fafe10a9.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,4,12,https://vrbo.com/affiliates/3955057.OCu1iLe,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/21d0c50d92f3f770.jpg,,,,,,,,,,,,,,,,
Sparrows Nest Observation Hill,https://media.vrbo.com/lodging/118000000/117410000/117402200/117402200/d66b8989.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",2,1,5,https://vrbo.com/affiliates/4635437.mbiBmN9,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/93ebd44de531b6a5.jpg,,,,,,,,,,,,,,,,
RiverWest Four Seasons - Base Spirit Mtn - Dog Friendly- Kids Play/Game Area-20% off Bike Rentals,https://media.vrbo.com/lodging/104000000/103600000/103592300/103592240/266d7a03.jpg?impolicy=resizecrop&rw=1200&ra=fit,"Duluth, MN",4,3+,12,https://vrbo.com/affiliates/3923196.Kni7SVn,,Greater,https://cdn.jsdelivr.net/gh/VFDavid/STCScoop@Vrbo/images/vrbo/71f0131be18632a7.jpg,,,,,,,,,,,,,,,,
